Gene1_ID	Gene2_ID	Gene1_Symbol	Gene2_Symbol	G1>G2_mut	G1>G2_wild	fisher_pvalue
1647	51303	GADD45A	FKBP11	31	273	0.0348858027304515
1647	221443	GADD45A	OARD1	31	273	0.0348858027304515
1654	642	DDX3X	BLMH	31	273	0.0348858027304515
1654	51299	DDX3X	NRN1	31	273	0.0348858027304515
1656	5345	DDX6	SERPINF2	31	273	0.0348858027304515
1662	3248	DDX10	HPGD	31	273	0.0348858027304515
1662	5980	DDX10	REV3L	31	273	0.0348858027304515
1666	1022	DECR1	CDK7	31	273	0.0348858027304515
1666	9896	DECR1	FIG4	31	273	0.0348858027304515
1675	3373	CFD	HYAL1	31	273	0.0348858027304515
1675	3960	CFD	LGALS4	31	273	0.0348858027304515
1675	25849	CFD	PARM1	31	273	0.0348858027304515
1677	190	DFFB	NR0B1	31	273	0.0348858027304515
1718	2331	DHCR24	FMOD	31	273	0.0348858027304515
1719	55286	DHFR	C4orf19	31	273	0.0348858027304515
1730	4108	DIAPH2	MAGEA9	31	273	0.0348858027304515
1735	10879	DIO3	SMR3B	31	273	0.0348858027304515
1736	114327	DKC1	EFHC1	31	273	0.0348858027304515
1737	51299	DLAT	NRN1	31	273	0.0348858027304515
1746	23233	DLX2	EXOC6B	31	273	0.0348858027304515
1746	26047	DLX2	CNTNAP2	31	273	0.0348858027304515
1749	1357	DLX5	CPA1	31	273	0.0348858027304515
1758	22806	DMP1	IKZF3	31	273	0.0348858027304515
1770	80133	DNAH9	MROH9	31	273	0.0348858027304515
1777	51299	DNASE2	NRN1	31	273	0.0348858027304515
1778	593	DYNC1H1	BCKDHA	31	273	0.0348858027304515
1778	54780	DYNC1H1	NSMCE4A	31	273	0.0348858027304515
1783	6470	DYNC1LI2	SHMT1	31	273	0.0348858027304515
1789	84818	DNMT3B	IL17RC	31	273	0.0348858027304515
1794	81571	DOCK2	MIR600HG	31	273	0.0348858027304515
1802	64221	DPH2	ROBO3	31	273	0.0348858027304515
1806	563	DPYD	AZGP1	31	273	0.0348858027304515
1806	5602	DPYD	MAPK10	31	273	0.0348858027304515
1808	5021	DPYSL2	OXTR	31	273	0.0348858027304515
1821	3736	DRP2	KCNA1	31	273	0.0348858027304515
1831	1017	TSC22D3	CDK2	31	273	0.0348858027304515
1831	4753	TSC22D3	NELL2	31	273	0.0348858027304515
1836	10450	SLC26A2	PPIE	31	273	0.0348858027304515
1836	79019	SLC26A2	CENPM	31	273	0.0348858027304515
1838	57863	DTNB	CADM3	31	273	0.0348858027304515
1839	5174	HBEGF	PDZK1	31	273	0.0348858027304515
1839	8541	HBEGF	PPFIA3	31	273	0.0348858027304515
1841	5372	DTYMK	PMM1	31	273	0.0348858027304515
1843	51299	DUSP1	NRN1	31	273	0.0348858027304515
1843	79778	DUSP1	MICALL2	31	273	0.0348858027304515
1845	10293	DUSP3	TRAIP	31	273	0.0348858027304515
1846	116	DUSP4	ADCYAP1	31	273	0.0348858027304515
1846	534	DUSP4	ATP6V1G2	31	273	0.0348858027304515
1846	2979	DUSP4	GUCA1B	31	273	0.0348858027304515
1846	7634	DUSP4	ZNF80	31	273	0.0348858027304515
1846	11228	DUSP4	RASSF8	31	273	0.0348858027304515
1847	10736	DUSP5	SIX2	31	273	0.0348858027304515
1852	6886	DUSP9	TAL1	31	273	0.0348858027304515
1852	8688	DUSP9	KRT37	31	273	0.0348858027304515
1854	1500	DUT	CTNND1	31	273	0.0348858027304515
1855	4753	DVL1	NELL2	31	273	0.0348858027304515
1857	11019	DVL3	LIAS	31	273	0.0348858027304515
1871	1186	E2F3	CLCN7	31	273	0.0348858027304515
1871	27244	E2F3	SESN1	31	273	0.0348858027304515
1871	63874	E2F3	ABHD4	31	273	0.0348858027304515
1877	79726	E4F1	WDR59	31	273	0.0348858027304515
1893	921	ECM1	CD5	31	273	0.0348858027304515
1893	11136	ECM1	SLC7A9	31	273	0.0348858027304515
1896	27159	EDA	CHIA	31	273	0.0348858027304515
1896	84179	EDA	SLC49A3	31	273	0.0348858027304515
1896	147657	EDA	ZNF480	31	273	0.0348858027304515
1906	3747	EDN1	KCNC2	31	273	0.0348858027304515
1906	4353	EDN1	MPO	31	273	0.0348858027304515
1906	8022	EDN1	LHX3	31	273	0.0348858027304515
1906	9752	EDN1	PCDHA9	31	273	0.0348858027304515
1906	57795	EDN1	BRINP2	31	273	0.0348858027304515
1912	9473	PHC2	THEMIS2	31	273	0.0348858027304515
1942	55892	EFNA1	MYNN	31	273	0.0348858027304515
1942	79901	EFNA1	CYBRD1	31	273	0.0348858027304515
1944	27077	EFNA3	B9D1	31	273	0.0348858027304515
1945	55005	EFNA4	RMND1	31	273	0.0348858027304515
1947	460	EFNB1	ASTN1	31	273	0.0348858027304515
1947	2626	EFNB1	GATA4	31	273	0.0348858027304515
1947	4108	EFNB1	MAGEA9	31	273	0.0348858027304515
1947	26013	EFNB1	L3MBTL1	31	273	0.0348858027304515
1952	9779	CELSR2	TBC1D5	31	273	0.0348858027304515
1952	55278	CELSR2	QRSL1	31	273	0.0348858027304515
1954	534	MEGF8	ATP6V1G2	31	273	0.0348858027304515
1955	23509	MEGF9	POFUT1	31	273	0.0348858027304515
1955	93973	MEGF9	ACTR8	31	273	0.0348858027304515
1958	2580	EGR1	GAK	31	273	0.0348858027304515
1958	6309	EGR1	SC5D	31	273	0.0348858027304515
1958	6619	EGR1	SNAPC3	31	273	0.0348858027304515
1958	10401	EGR1	PIAS3	31	273	0.0348858027304515
1958	54465	EGR1	ETAA1	31	273	0.0348858027304515
1959	9508	EGR2	ADAMTS3	31	273	0.0348858027304515
1959	55219	EGR2	MACO1	31	273	0.0348858027304515
1960	1053	EGR3	CEBPE	31	273	0.0348858027304515
1960	3084	EGR3	NRG1	31	273	0.0348858027304515
1960	3456	EGR3	IFNB1	31	273	0.0348858027304515
1960	3626	EGR3	INHBC	31	273	0.0348858027304515
1960	3718	EGR3	JAK3	31	273	0.0348858027304515
1960	9506	EGR3	PAGE4	31	273	0.0348858027304515
1960	10825	EGR3	NEU3	31	273	0.0348858027304515
1960	79147	EGR3	FKRP	31	273	0.0348858027304515
1960	79648	EGR3	MCPH1	31	273	0.0348858027304515
1965	112950	EIF2S1	MED8	31	273	0.0348858027304515
1968	55286	EIF2S3	C4orf19	31	273	0.0348858027304515
1984	4753	EIF5A	NELL2	31	273	0.0348858027304515
1995	9715	ELAVL3	FAM131B	31	273	0.0348858027304515
1997	5981	ELF1	RFC1	31	273	0.0348858027304515
1998	80199	ELF2	FUZ	31	273	0.0348858027304515
1999	10101	ELF3	NUBP2	31	273	0.0348858027304515
2000	18	ELF4	ABAT	31	273	0.0348858027304515
2000	39	ELF4	ACAT2	31	273	0.0348858027304515
2000	25999	ELF4	CLIP3	31	273	0.0348858027304515
2000	29066	ELF4	ZC3H7A	31	273	0.0348858027304515
2000	29110	ELF4	TBK1	31	273	0.0348858027304515
2002	3851	ELK1	KRT4	31	273	0.0348858027304515
2002	11272	ELK1	PRR4	31	273	0.0348858027304515
2006	25807	ELN	RHBDD3	31	273	0.0348858027304515
2006	57863	ELN	CADM3	31	273	0.0348858027304515
2009	8945	EML1	BTRC	31	273	0.0348858027304515
2009	78990	EML1	OTUB2	31	273	0.0348858027304515
2010	4233	EMD	MET	31	273	0.0348858027304515
2012	5300	EMP1	PIN1	31	273	0.0348858027304515
2017	642	CTTN	BLMH	31	273	0.0348858027304515
2018	78989	EMX2	COLEC11	31	273	0.0348858027304515
2022	752	ENG	FMNL1	31	273	0.0348858027304515
2033	55111	EP300	PLEKHJ1	31	273	0.0348858027304515
2036	23239	EPB41L1	PHLPP1	31	273	0.0348858027304515
2038	10136	EPB42	CELA3A	31	273	0.0348858027304515
2038	79849	EPB42	PDZD3	31	273	0.0348858027304515
2039	668	DMTN	FOXL2	31	273	0.0348858027304515
2039	23632	DMTN	CA14	31	273	0.0348858027304515
2048	287	EPHB2	ANK2	31	273	0.0348858027304515
2048	563	EPHB2	AZGP1	31	273	0.0348858027304515
2048	10444	EPHB2	ZER1	31	273	0.0348858027304515
2048	23632	EPHB2	CA14	31	273	0.0348858027304515
2049	563	EPHB3	AZGP1	31	273	0.0348858027304515
2052	64766	EPHX1	S100PBP	31	273	0.0348858027304515
2054	64506	STX2	CPEB1	31	273	0.0348858027304515
2059	768	EPS8	CA9	31	273	0.0348858027304515
2065	7553	ERBB3	ZNF7	31	273	0.0348858027304515
2065	7748	ERBB3	ZNF195	31	273	0.0348858027304515
2065	8270	ERBB3	LAGE3	31	273	0.0348858027304515
2065	23324	ERBB3	MAN2B2	31	273	0.0348858027304515
2065	25898	ERBB3	RCHY1	31	273	0.0348858027304515
2065	51147	ERBB3	ING4	31	273	0.0348858027304515
2065	55325	ERBB3	UFSP2	31	273	0.0348858027304515
2065	79657	ERBB3	RPAP3	31	273	0.0348858027304515
2065	284325	ERBB3	C19orf54	31	273	0.0348858027304515
2066	8501	ERBB4	SLC43A1	31	273	0.0348858027304515
2067	894	ERCC1	CCND2	31	273	0.0348858027304515
2067	23530	ERCC1	NNT	31	273	0.0348858027304515
2071	51299	ERCC3	NRN1	31	273	0.0348858027304515
2074	660	ERCC6	BMX	31	273	0.0348858027304515
2074	1770	ERCC6	DNAH9	31	273	0.0348858027304515
2074	2780	ERCC6	GNAT2	31	273	0.0348858027304515
2074	2904	ERCC6	GRIN2B	31	273	0.0348858027304515
2074	6976	ERCC6	TRGV3	31	273	0.0348858027304515
2074	51350	ERCC6	KRT76	31	273	0.0348858027304515
2074	55512	ERCC6	SMPD3	31	273	0.0348858027304515
2099	64405	ESR1	CDH22	31	273	0.0348858027304515
2101	5864	ESRRA	RAB3A	31	273	0.0348858027304515
2114	1785	ETS2	DNM2	31	273	0.0348858027304515
2114	9328	ETS2	GTF3C5	31	273	0.0348858027304515
2114	9612	ETS2	NCOR2	31	273	0.0348858027304515
2115	1394	ETV1	CRHR1	31	273	0.0348858027304515
2115	10660	ETV1	LBX1	31	273	0.0348858027304515
2118	563	ETV4	AZGP1	31	273	0.0348858027304515
2120	5881	ETV6	RAC3	31	273	0.0348858027304515
2122	3099	MECOM	HK2	31	273	0.0348858027304515
2122	10371	MECOM	SEMA3A	31	273	0.0348858027304515
2122	10641	MECOM	NPRL2	31	273	0.0348858027304515
2123	8092	EVI2A	ALX1	31	273	0.0348858027304515
2123	9783	EVI2A	RIMS3	31	273	0.0348858027304515
2128	8537	EVX1	BCAS1	31	273	0.0348858027304515
2137	6299	EXTL3	SALL1	31	273	0.0348858027304515
2145	563	EZH1	AZGP1	31	273	0.0348858027304515
2147	10136	F2	CELA3A	31	273	0.0348858027304515
2152	91	F3	ACVR1B	31	273	0.0348858027304515
2152	55014	F3	STX17	31	273	0.0348858027304515
2152	63924	F3	CIDEC	31	273	0.0348858027304515
2153	1146	F5	CHRNG	31	273	0.0348858027304515
2153	1600	F5	DAB1	31	273	0.0348858027304515
2153	57795	F5	BRINP2	31	273	0.0348858027304515
2153	84135	F5	UTP15	31	273	0.0348858027304515
2162	4882	F13A1	NPR2	31	273	0.0348858027304515
2165	2814	F13B	GP5	31	273	0.0348858027304515
2168	7745	FABP1	ZKSCAN8	31	273	0.0348858027304515
2178	1825	FANCE	DSC3	31	273	0.0348858027304515
2178	6540	FANCE	SLC6A13	31	273	0.0348858027304515
2180	9570	ACSL1	GOSR2	31	273	0.0348858027304515
2180	29969	ACSL1	MDFIC	31	273	0.0348858027304515
2180	57447	ACSL1	NDRG2	31	273	0.0348858027304515
2182	9900	ACSL4	SV2A	31	273	0.0348858027304515
2188	788	FANCF	SLC25A20	31	273	0.0348858027304515
2189	23047	FANCG	PDS5B	31	273	0.0348858027304515
2192	6997	FBLN1	TDGF1	31	273	0.0348858027304515
2194	668	FASN	FOXL2	31	273	0.0348858027304515
2194	8973	FASN	CHRNA6	31	273	0.0348858027304515
2194	23288	FASN	IQCE	31	273	0.0348858027304515
2194	27019	FASN	DNAI1	31	273	0.0348858027304515
2194	51540	FASN	SCLY	31	273	0.0348858027304515
2194	54551	FASN	MAGEL2	31	273	0.0348858027304515
2194	57572	FASN	DOCK6	31	273	0.0348858027304515
2194	79187	FASN	FSD1	31	273	0.0348858027304515
2196	7042	FAT2	TGFB2	31	273	0.0348858027304515
2199	2038	FBLN2	EPB42	31	273	0.0348858027304515
2199	5009	FBLN2	OTC	31	273	0.0348858027304515
2199	7053	FBLN2	TGM3	31	273	0.0348858027304515
2199	9081	FBLN2	PRY	31	273	0.0348858027304515
2199	27287	FBLN2	VENTX	31	273	0.0348858027304515
2199	29119	FBLN2	CTNNA3	31	273	0.0348858027304515
2201	29034	FBN2	CPS1-IT1	31	273	0.0348858027304515
2202	269	EFEMP1	AMHR2	31	273	0.0348858027304515
2202	1271	EFEMP1	CNTFR	31	273	0.0348858027304515
2202	1370	EFEMP1	CPN2	31	273	0.0348858027304515
2202	2027	EFEMP1	ENO3	31	273	0.0348858027304515
2202	3670	EFEMP1	ISL1	31	273	0.0348858027304515
2202	5155	EFEMP1	PDGFB	31	273	0.0348858027304515
2202	5179	EFEMP1	PENK	31	273	0.0348858027304515
2202	6440	EFEMP1	SFTPC	31	273	0.0348858027304515
2202	6773	EFEMP1	STAT2	31	273	0.0348858027304515
2202	7104	EFEMP1	TM4SF4	31	273	0.0348858027304515
2202	23026	EFEMP1	MYO16	31	273	0.0348858027304515
2202	23043	EFEMP1	TNIK	31	273	0.0348858027304515
2202	51146	EFEMP1	A4GNT	31	273	0.0348858027304515
2202	57336	EFEMP1	ZNF287	31	273	0.0348858027304515
2202	79836	EFEMP1	LONRF3	31	273	0.0348858027304515
2207	2273	FCER1G	FHL1	31	273	0.0348858027304515
2209	653	FCGR1A	BMP5	31	273	0.0348858027304515
2237	894	FEN1	CCND2	31	273	0.0348858027304515
2247	534	FGF2	ATP6V1G2	31	273	0.0348858027304515
2247	4111	FGF2	MAGEA12	31	273	0.0348858027304515
2247	8822	FGF2	FGF17	31	273	0.0348858027304515
2247	60529	FGF2	ALX4	31	273	0.0348858027304515
2248	7745	FGF3	ZKSCAN8	31	273	0.0348858027304515
2251	1996	FGF6	ELAVL4	31	273	0.0348858027304515
2258	563	FGF13	AZGP1	31	273	0.0348858027304515
2258	1233	FGF13	CCR4	31	273	0.0348858027304515
2258	2775	FGF13	GNAO1	31	273	0.0348858027304515
2258	2833	FGF13	CXCR3	31	273	0.0348858027304515
2258	5662	FGF13	PSD	31	273	0.0348858027304515
2258	7975	FGF13	MAFK	31	273	0.0348858027304515
2258	27004	FGF13	TCL6	31	273	0.0348858027304515
2258	91304	FGF13	TMEM259	31	273	0.0348858027304515
2259	4114	FGF14	MAGEB3	31	273	0.0348858027304515
2263	8425	FGFR2	LTBP4	31	273	0.0348858027304515
2287	51604	FKBP3	PIGT	31	273	0.0348858027304515
2289	7691	FKBP5	ZNF132	31	273	0.0348858027304515
2302	668	FOXJ1	FOXL2	31	273	0.0348858027304515
2304	10009	FOXE1	ZBTB33	31	273	0.0348858027304515
2304	81285	FOXE1	OR51E2	31	273	0.0348858027304515
2305	8996	FOXM1	NOL3	31	273	0.0348858027304515
2306	26047	FOXD2	CNTNAP2	31	273	0.0348858027304515
2308	24146	FOXO1	CLDN15	31	273	0.0348858027304515
2316	8450	FLNA	CUL4B	31	273	0.0348858027304515
2316	51299	FLNA	NRN1	31	273	0.0348858027304515
2321	91752	FLT1	ZNF804A	31	273	0.0348858027304515
2323	23040	FLT3LG	MYT1L	31	273	0.0348858027304515
2324	56260	FLT4	C8orf44	31	273	0.0348858027304515
2328	80059	FMO3	LRRTM4	31	273	0.0348858027304515
2334	9970	AFF2	NR1I3	31	273	0.0348858027304515
2342	80319	FNTB	CXXC4	31	273	0.0348858027304515
2348	25818	FOLR1	KLK5	31	273	0.0348858027304515
2348	81849	FOLR1	ST6GALNAC5	31	273	0.0348858027304515
2350	3851	FOLR2	KRT4	31	273	0.0348858027304515
2353	901	FOS	CCNG2	31	273	0.0348858027304515
2353	1102	FOS	RCBTB2	31	273	0.0348858027304515
2353	5494	FOS	PPM1A	31	273	0.0348858027304515
2353	6617	FOS	SNAPC1	31	273	0.0348858027304515
2353	9915	FOS	ARNT2	31	273	0.0348858027304515
2353	10643	FOS	IGF2BP3	31	273	0.0348858027304515
2353	55157	FOS	DARS2	31	273	0.0348858027304515
2353	57214	FOS	CEMIP	31	273	0.0348858027304515
2355	9904	FOSL2	RBM19	31	273	0.0348858027304515
2356	444	FPGS	ASPH	31	273	0.0348858027304515
2487	312	FRZB	ANXA13	31	273	0.0348858027304515
2488	2775	FSHB	GNAO1	31	273	0.0348858027304515
2509	22818	FTH1P5	COPZ1	31	273	0.0348858027304515
2520	7142	GAST	TNP2	31	273	0.0348858027304515
2524	6560	FUT2	SLC12A4	31	273	0.0348858027304515
2526	9715	FUT4	FAM131B	31	273	0.0348858027304515
2526	10260	FUT4	DENND4A	31	273	0.0348858027304515
2526	27130	FUT4	INVS	31	273	0.0348858027304515
2530	19	FUT8	ABCA1	31	273	0.0348858027304515
2530	6715	FUT8	SRD5A1	31	273	0.0348858027304515
2530	8148	FUT8	TAF15	31	273	0.0348858027304515
2530	9448	FUT8	MAP4K4	31	273	0.0348858027304515
2530	10464	FUT8	PIBF1	31	273	0.0348858027304515
2530	23063	FUT8	WAPL	31	273	0.0348858027304515
2530	23401	FUT8	FRAT2	31	273	0.0348858027304515
2530	26071	FUT8	RTL8A	31	273	0.0348858027304515
2530	26999	FUT8	CYFIP2	31	273	0.0348858027304515
2530	51388	FUT8	NIP7	31	273	0.0348858027304515
2532	154661	ACKR1	RUNDC3B	31	273	0.0348858027304515
2533	8993	FYB1	PGLYRP1	31	273	0.0348858027304515
2533	23769	FYB1	FLRT1	31	273	0.0348858027304515
2533	27035	FYB1	NOX1	31	273	0.0348858027304515
2539	5681	G6PD	PSKH1	31	273	0.0348858027304515
2548	7376	GAA	NR1H2	31	273	0.0348858027304515
2548	23149	GAA	FCHO1	31	273	0.0348858027304515
2549	1369	GAB1	CPN1	31	273	0.0348858027304515
2549	6571	GAB1	SLC18A2	31	273	0.0348858027304515
2549	7179	GAB1	TPTE	31	273	0.0348858027304515
2549	26047	GAB1	CNTNAP2	31	273	0.0348858027304515
2549	54661	GAB1	PCDHB17P	31	273	0.0348858027304515
2556	64922	GABRA3	LRRC19	31	273	0.0348858027304515
2580	6441	GAK	SFTPD	31	273	0.0348858027304515
2584	534	GALK1	ATP6V1G2	31	273	0.0348858027304515
2588	770	GALNS	CA11	31	273	0.0348858027304515
2588	10265	GALNS	IRX5	31	273	0.0348858027304515
2590	2581	GALNT2	GALC	31	273	0.0348858027304515
2625	6344	GATA3	SCTR	31	273	0.0348858027304515
2626	3358	GATA4	HTR2C	31	273	0.0348858027304515
2626	79608	GATA4	RIC3	31	273	0.0348858027304515
2627	10242	GATA6	KCNMB2	31	273	0.0348858027304515
2629	79778	GBA	MICALL2	31	273	0.0348858027304515
2633	54680	GBP1	ZNHIT6	31	273	0.0348858027304515
2633	81034	GBP1	SLC25A32	31	273	0.0348858027304515
2634	5305	GBP2	PIP4K2A	31	273	0.0348858027304515
2634	8567	GBP2	MADD	31	273	0.0348858027304515
2634	10150	GBP2	MBNL2	31	273	0.0348858027304515
2634	11119	GBP2	BTN3A1	31	273	0.0348858027304515
2643	2539	GCH1	G6PD	31	273	0.0348858027304515
2643	2968	GCH1	GTF2H4	31	273	0.0348858027304515
2643	5424	GCH1	POLD1	31	273	0.0348858027304515
2643	8532	GCH1	CPZ	31	273	0.0348858027304515
2643	8545	GCH1	CGGBP1	31	273	0.0348858027304515
2643	10075	GCH1	HUWE1	31	273	0.0348858027304515
2643	10533	GCH1	ATG7	31	273	0.0348858027304515
2643	55290	GCH1	BRF2	31	273	0.0348858027304515
2643	58494	GCH1	JAM2	31	273	0.0348858027304515
2644	6909	GCHFR	TBX2	31	273	0.0348858027304515
2646	534	GCKR	ATP6V1G2	31	273	0.0348858027304515
2648	8498	KAT2A	RANBP3	31	273	0.0348858027304515
2648	10322	KAT2A	SMYD5	31	273	0.0348858027304515
2650	9783	GCNT1	RIMS3	31	273	0.0348858027304515
2664	55802	GDI1	DCP1A	31	273	0.0348858027304515
2669	80705	GEM	TSGA10	31	273	0.0348858027304515
2671	1756	GFER	DMD	31	273	0.0348858027304515
2671	83450	GFER	DRC3	31	273	0.0348858027304515
2675	7783	GFRA2	ZP2	31	273	0.0348858027304515
2678	462	GGT1	SERPINC1	31	273	0.0348858027304515
2678	79628	GGT1	SH3TC2	31	273	0.0348858027304515
2687	3955	GGT5	LFNG	31	273	0.0348858027304515
2688	190	GH1	NR0B1	31	273	0.0348858027304515
2694	6978	CBLIF	TRGV5	31	273	0.0348858027304515
2697	523	GJA1	ATP6V1A	31	273	0.0348858027304515
2697	9326	GJA1	ZNHIT3	31	273	0.0348858027304515
2697	9519	GJA1	TBPL1	31	273	0.0348858027304515
2697	29968	GJA1	PSAT1	31	273	0.0348858027304515
2697	553115	GJA1	PEF1	31	273	0.0348858027304515
2700	1109	GJA3	AKR1C4	31	273	0.0348858027304515
2705	64788	GJB1	LMF1	31	273	0.0348858027304515
2707	3037	GJB3	HAS2	31	273	0.0348858027304515
2707	5745	GJB3	PTH1R	31	273	0.0348858027304515
2707	10100	GJB3	TSPAN2	31	273	0.0348858027304515
2717	4801	GLA	NFYB	31	273	0.0348858027304515
2717	10005	GLA	ACOT8	31	273	0.0348858027304515
2717	11070	GLA	TMEM115	31	273	0.0348858027304515
2743	534	GLRB	ATP6V1G2	31	273	0.0348858027304515
2743	55068	GLRB	ENOX1	31	273	0.0348858027304515
2744	563	GLS	AZGP1	31	273	0.0348858027304515
2744	6549	GLS	SLC9A2	31	273	0.0348858027304515
2744	10840	GLS	ALDH1L1	31	273	0.0348858027304515
2746	51728	GLUD1	POLR3K	31	273	0.0348858027304515
2764	8382	GMFB	NME5	31	273	0.0348858027304515
2764	11231	GMFB	SEC63	31	273	0.0348858027304515
2764	27183	GMFB	VPS4A	31	273	0.0348858027304515
2764	55035	GMFB	NOL8	31	273	0.0348858027304515
2764	79600	GMFB	TCTN1	31	273	0.0348858027304515
2771	224	GNAI2	ALDH3A2	31	273	0.0348858027304515
2776	4108	GNAQ	MAGEA9	31	273	0.0348858027304515
2780	9705	GNAT2	ST18	31	273	0.0348858027304515
2781	3846	GNAZ	KRTAP5-9	31	273	0.0348858027304515
2782	5104	GNB1	SERPINA5	31	273	0.0348858027304515
2784	6299	GNB3	SALL1	31	273	0.0348858027304515
2786	11272	GNG4	PRR4	31	273	0.0348858027304515
2788	25789	GNG7	TMEM59L	31	273	0.0348858027304515
2797	2775	GNRH2	GNAO1	31	273	0.0348858027304515
2800	79187	GOLGA1	FSD1	31	273	0.0348858027304515
2804	9637	GOLGB1	FEZ2	31	273	0.0348858027304515
2810	580	SFN	BARD1	31	273	0.0348858027304515
2810	1649	SFN	DDIT3	31	273	0.0348858027304515
2810	1660	SFN	DHX9	31	273	0.0348858027304515
2810	3720	SFN	JARID2	31	273	0.0348858027304515
2810	5198	SFN	PFAS	31	273	0.0348858027304515
2810	5252	SFN	PHF1	31	273	0.0348858027304515
2810	5514	SFN	PPP1R10	31	273	0.0348858027304515
2810	7803	SFN	PTP4A1	31	273	0.0348858027304515
2810	8324	SFN	FZD7	31	273	0.0348858027304515
2810	8604	SFN	SLC25A12	31	273	0.0348858027304515
2810	8798	SFN	DYRK4	31	273	0.0348858027304515
2810	8805	SFN	TRIM24	31	273	0.0348858027304515
2810	9915	SFN	ARNT2	31	273	0.0348858027304515
2810	10280	SFN	SIGMAR1	31	273	0.0348858027304515
2810	11336	SFN	EXOC3	31	273	0.0348858027304515
2810	23177	SFN	CEP68	31	273	0.0348858027304515
2810	26054	SFN	SENP6	31	273	0.0348858027304515
2810	51074	SFN	APIP	31	273	0.0348858027304515
2810	54623	SFN	PAF1	31	273	0.0348858027304515
2810	55333	SFN	SYNJ2BP	31	273	0.0348858027304515
2810	55810	SFN	FOXJ2	31	273	0.0348858027304515
2810	60560	SFN	NAA35	31	273	0.0348858027304515
2810	65260	SFN	COA7	31	273	0.0348858027304515
2810	66008	SFN	TRAK2	31	273	0.0348858027304515
2810	89797	SFN	NAV2	31	273	0.0348858027304515
2812	1795	GP1BB	DOCK3	31	273	0.0348858027304515
2817	57572	GPC1	DOCK6	31	273	0.0348858027304515
2820	3274	GPD2	HRH2	31	273	0.0348858027304515
2825	563	GPR1	AZGP1	31	273	0.0348858027304515
2830	174	GPR6	AFP	31	273	0.0348858027304515
2830	7179	GPR6	TPTE	31	273	0.0348858027304515
2830	50613	GPR6	UBQLN3	31	273	0.0348858027304515
2842	155	GPR19	ADRB3	31	273	0.0348858027304515
2842	563	GPR19	AZGP1	31	273	0.0348858027304515
2842	9783	GPR19	RIMS3	31	273	0.0348858027304515
2842	25789	GPR19	TMEM59L	31	273	0.0348858027304515
2842	79444	GPR19	BIRC7	31	273	0.0348858027304515
2842	79865	GPR19	TREML2	31	273	0.0348858027304515
2842	79946	GPR19	C10orf95	31	273	0.0348858027304515
2843	2303	GPR20	FOXC2	31	273	0.0348858027304515
2850	9099	GPR27	USP2	31	273	0.0348858027304515
2870	3633	GRK6	INPP5B	31	273	0.0348858027304515
2874	6441	GPS2	SFTPD	31	273	0.0348858027304515
2882	10265	GPX7	IRX5	31	273	0.0348858027304515
2887	64170	GRB10	CARD9	31	273	0.0348858027304515
2891	221823	GRIA2	PRPS1L1	31	273	0.0348858027304515
2907	8437	GRINA	RASAL1	31	273	0.0348858027304515
2907	51299	GRINA	NRN1	31	273	0.0348858027304515
2919	10230	CXCL1	NBR2	31	273	0.0348858027304515
2919	29933	CXCL1	GPR132	31	273	0.0348858027304515
2919	50859	CXCL1	SPOCK3	31	273	0.0348858027304515
2919	55835	CXCL1	CENPJ	31	273	0.0348858027304515
2919	57105	CXCL1	CYSLTR2	31	273	0.0348858027304515
2919	57172	CXCL1	CAMK1G	31	273	0.0348858027304515
2919	83864	CXCL1	TTTY9A	31	273	0.0348858027304515
2920	793	CXCL2	CALB1	31	273	0.0348858027304515
2920	342538	CXCL2	NACA2	31	273	0.0348858027304515
2921	1908	CXCL3	EDN3	31	273	0.0348858027304515
2921	3765	CXCL3	KCNJ9	31	273	0.0348858027304515
2921	727897	CXCL3	MUC5B	31	273	0.0348858027304515
2932	23640	GSK3B	HSPBP1	31	273	0.0348858027304515
2932	54737	GSK3B	MPHOSPH8	31	273	0.0348858027304515
2934	744	GSN	MPPED2	31	273	0.0348858027304515
2934	27429	GSN	HTRA2	31	273	0.0348858027304515
2934	55116	GSN	TMEM39B	31	273	0.0348858027304515
2934	57599	GSN	WDR48	31	273	0.0348858027304515
2935	51292	GSPT1	GMPR2	31	273	0.0348858027304515
2937	894	GSS	CCND2	31	273	0.0348858027304515
2957	10	GTF2A1	NAT2	31	273	0.0348858027304515
2957	2740	GTF2A1	GLP1R	31	273	0.0348858027304515
2957	7053	GTF2A1	TGM3	31	273	0.0348858027304515
2957	81491	GTF2A1	GPR63	31	273	0.0348858027304515
2971	27258	GTF3A	LSM3	31	273	0.0348858027304515
2975	894	GTF3C1	CCND2	31	273	0.0348858027304515
2982	3801	GUCY1A1	KIFC3	31	273	0.0348858027304515
2982	4926	GUCY1A1	NUMA1	31	273	0.0348858027304515
2982	6588	GUCY1A1	SLN	31	273	0.0348858027304515
2982	7447	GUCY1A1	VSNL1	31	273	0.0348858027304515
2982	25849	GUCY1A1	PARM1	31	273	0.0348858027304515
2982	79625	GUCY1A1	NDNF	31	273	0.0348858027304515
2990	6337	GUSB	SCNN1A	31	273	0.0348858027304515
2992	11145	GYG1	PLAAT3	31	273	0.0348858027304515
2992	56339	GYG1	METTL3	31	273	0.0348858027304515
2994	4111	GYPB	MAGEA12	31	273	0.0348858027304515
